ts,art_cnt,tone_avg,tone_pos_ratio,topic_cnt,OIL_CORE_art_cnt,OIL_CORE_tone_avg,OIL_CORE_tone_pos_ratio,OIL_CORE_topic_cnt,GEOPOL_art_cnt,GEOPOL_tone_avg,GEOPOL_tone_pos_ratio,GEOPOL_topic_cnt,USD_RATE_art_cnt,USD_RATE_tone_avg,USD_RATE_tone_pos_ratio,USD_RATE_topic_cnt,SUPPLY_CHAIN_art_cnt,SUPPLY_CHAIN_tone_avg,SUPPLY_CHAIN_tone_pos_ratio,SUPPLY_CHAIN_topic_cnt,MACRO_art_cnt,MACRO_tone_avg,MACRO_tone_pos_ratio,MACRO_topic_cnt,ESG_POLICY_art_cnt,ESG_POLICY_tone_avg,ESG_POLICY_tone_pos_ratio,ESG_POLICY_topic_cnt
2025-09-05 23:00:00,5454,-0.92890520682759,0.4311723033921925,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 00:00:00,5184,-0.7971468268215814,0.44015100650791106,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 01:00:00,4403,-0.8707530692713936,0.435667391126785,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 02:00:00,3488,-0.9487696029326743,0.4301951885737051,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 03:00:00,2835,-1.0046643140002252,0.42665281824623835,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 04:00:00,2860,-0.5850696464867334,0.45588469873942383,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 05:00:00,2907,-0.20685883730573917,0.4842225515098,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 06:00:00,3031,0.07108175246196867,0.5054389201924032,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 07:00:00,3546,0.18970792231846403,0.5137625746832493,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 08:00:00,2680,-0.30076203175062244,0.47701307433654605,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 09:00:00,2743,-0.5271281920852408,0.4621443102804402,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 10:00:00,2825,-0.009393503713797277,0.4993214283949788,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 11:00:00,3263,-0.49872572790550224,0.4637421908041297,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 12:00:00,3249,-0.33681221075980244,0.47600082894491025,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 13:00:00,3106,-0.33632529958289736,0.4756066209836493,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 14:00:00,3410,-0.5867612269859047,0.45686660223703723,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-06 15:00:00,3305,-0.6470482441752318,0.4530182535852653,,,,,,,,,,,,,,,,,,,,,,,,,
