ts,event_strength,neg_boost,lambda,w_t
2019-03-19 09:00:00,0.0,1.0,1.0,0.0
2019-03-19 10:00:00,0.0,1.0,0.9985834369789659,0.0
2019-03-19 11:00:00,0.0,1.0,0.9798482956907619,0.0
2019-03-19 12:00:00,0.0,1.0,1.0,0.0
2019-03-19 13:00:00,0.0,1.0,0.9818617069786821,0.0
2019-03-19 14:00:00,0.0,1.0,0.8481676654790857,0.0
2019-03-19 15:00:00,0.0,1.0,1.0,0.0
2019-03-19 16:00:00,0.0,1.0,1.0,0.0
2019-03-19 17:00:00,0.0,1.0,1.0,0.0
2019-03-19 18:00:00,0.0,1.0,1.0,0.0
2019-03-19 19:00:00,0.0,1.0,0.9582501915658151,0.0
2019-03-19 20:00:00,0.0,1.0,0.9208443844052658,0.0
2019-03-19 22:00:00,0.0,1.0,0.9159369347947671,0.0
2019-03-19 23:00:00,0.0,1.0,0.9149859195526555,0.0
2019-03-20 00:00:00,0.0,1.0,0.9084540129150055,0.0
2019-03-20 01:00:00,0.0,1.0,0.9084276181467205,0.0
2019-03-20 02:00:00,0.0,1.0,0.9049817647604056,0.0
2019-03-20 03:00:00,0.0,1.0,0.9064572830132166,0.0
2019-03-20 04:00:00,0.0,1.0,0.9078349986728436,0.0
2019-03-20 05:00:00,0.0,1.0,0.8982512988502026,0.0
2019-03-20 06:00:00,0.0,1.0,0.8961887175373074,0.0
2019-03-20 07:00:00,0.0,1.0,0.9004518800949549,0.0
2019-03-20 08:00:00,0.0,1.0,0.8992606242262668,0.0
2019-03-20 09:00:00,0.0,1.0,0.92701324184761,0.0
2019-03-20 10:00:00,0.0,1.0,0.7825437539155088,0.0
2019-03-20 11:00:00,0.0,1.0,0.79240290792691,0.0
2019-03-20 12:00:00,0.0,1.0,0.7944376613982282,0.0
2019-03-20 13:00:00,0.0,1.0,0.6833969143288331,0.0
2019-03-20 14:00:00,0.0,1.0,0.6193285176334796,0.0
2019-03-20 15:00:00,0.0,1.0,0.6083820470579947,0.0
2019-03-20 16:00:00,0.0,1.0,0.6088398723087125,0.0
2019-03-20 17:00:00,0.0,1.0,0.6017748366249857,0.0
2019-03-20 18:00:00,0.0,1.0,0.5566418549656242,0.0
2019-03-20 19:00:00,0.0,1.0,0.557913409161326,0.0
2019-03-20 20:00:00,0.0,1.0,0.5658107358433926,0.0
2019-03-20 22:00:00,0.0,1.0,0.571213080126493,0.0
2019-03-20 23:00:00,0.0,1.0,0.5727472657407835,0.0
2019-03-21 00:00:00,0.0,1.0,0.5726784012051128,0.0
2019-03-21 01:00:00,0.0,1.0,0.5767468210325207,0.0
2019-03-21 02:00:00,0.0,1.0,0.5780147870216394,0.0
2019-03-21 03:00:00,0.0,1.0,0.5784218502260838,0.0
2019-03-21 04:00:00,0.0,1.0,0.5796900722111455,0.0
2019-03-21 05:00:00,0.0,1.0,0.5761910888207457,0.0
2019-03-21 06:00:00,0.0,1.0,0.577030797626803,0.0
2019-03-21 07:00:00,0.0,1.0,0.5771282830566514,0.0
2019-03-21 08:00:00,0.0,1.0,0.5721233803085488,0.0
2019-03-21 09:00:00,0.0,1.0,0.5735856615197317,0.0
2019-03-21 10:00:00,0.0,1.0,0.5764116263689492,0.0
2019-03-21 11:00:00,0.0,1.0,0.6365697009721126,0.0
2019-03-21 12:00:00,0.0,1.0,0.6301861264190858,0.0
2019-03-21 13:00:00,0.0,1.0,0.6342178794290205,0.0
2019-03-21 14:00:00,0.0,1.0,0.6889727026490585,0.0
2019-03-21 15:00:00,0.0,1.0,0.781711219178148,0.0
2019-03-21 16:00:00,0.0,1.0,0.8392534812644283,0.0
2019-03-21 17:00:00,0.0,1.0,0.7760228476117146,0.0
2019-03-21 18:00:00,0.0,1.0,0.7665362447475386,0.0
2019-03-21 19:00:00,0.0,1.0,0.9195621318039259,0.0
2019-03-21 20:00:00,0.0,1.0,0.9185649466251141,0.0
2019-03-21 22:00:00,0.0,1.0,0.9319526715598779,0.0
2019-03-21 23:00:00,0.0,1.0,0.9327646817941522,0.0
2019-03-22 00:00:00,0.0,1.0,0.9405887407739285,0.0
2019-03-22 01:00:00,0.0,1.0,0.9449406862109714,0.0
2019-03-22 02:00:00,0.0,1.0,0.9366707657059671,0.0
2019-03-22 03:00:00,0.0,1.0,0.9294103454670095,0.0
2019-03-22 04:00:00,0.0,1.0,0.9312483409344844,0.0
2019-03-22 05:00:00,0.0,1.0,0.9332002619962118,0.0
2019-03-22 06:00:00,0.0,1.0,0.9376495779806866,0.0
2019-03-22 07:00:00,0.0,1.0,0.9411509088380742,0.0
2019-03-22 08:00:00,0.0,1.0,0.8363052065356393,0.0
2019-03-22 09:00:00,0.0,1.0,0.8412523379562843,0.0
2019-03-22 10:00:00,0.0,1.0,0.8241754543045532,0.0
2019-03-22 11:00:00,0.0,1.0,0.8098863737454809,0.0
2019-03-22 12:00:00,0.0,1.0,0.7945901299764703,0.0
2019-03-22 13:00:00,0.0,1.0,0.7547567331164675,0.0
2019-03-22 14:00:00,0.0,1.0,0.7668328642992565,0.0
2019-03-22 15:00:00,0.0,1.0,0.7123047895423905,0.0
2019-03-22 16:00:00,0.0,1.0,0.7111360113500758,0.0
2019-03-22 17:00:00,0.0,1.0,0.6969484808290065,0.0
2019-03-22 18:00:00,0.0,1.0,0.7421030949377729,0.0
2019-03-22 19:00:00,0.0,1.0,0.7767475141983422,0.0
2019-03-22 20:00:00,0.0,1.0,0.7721718862973435,0.0
2019-03-24 22:00:00,0.0,1.0,0.7760756098455278,0.0
2019-03-24 23:00:00,0.0,1.0,0.779668607368422,0.0
2019-03-25 00:00:00,0.0,1.0,0.7391979900852517,0.0
2019-03-25 01:00:00,0.0,1.0,0.741797219407597,0.0
2019-03-25 02:00:00,0.0,1.0,0.7421395786279492,0.0
2019-03-25 03:00:00,0.0,1.0,0.7362150225847927,0.0
2019-03-25 04:00:00,0.0,1.0,0.7389557137664473,0.0
2019-03-25 05:00:00,0.0,1.0,0.7376472385680582,0.0
2019-03-25 06:00:00,0.0,1.0,0.7391670246928905,0.0
2019-03-25 07:00:00,0.0,1.0,0.711728590859242,0.0
2019-03-25 08:00:00,0.0,1.0,0.7124481646228141,0.0
2019-03-25 09:00:00,0.0,1.0,0.7142470243747435,0.0
2019-03-25 10:00:00,0.0,1.0,0.7153308217207243,0.0
2019-03-25 11:00:00,0.0,1.0,0.7090274479728425,0.0
2019-03-25 12:00:00,0.0,1.0,0.7195059458233701,0.0
2019-03-25 13:00:00,0.0,1.0,0.7340945124316702,0.0
2019-03-25 14:00:00,0.0,1.0,0.7903209743967774,0.0
2019-03-25 15:00:00,0.0,1.0,0.6822507790617308,0.0
2019-03-25 16:00:00,0.0,1.0,0.7691405254085509,0.0
2019-03-25 17:00:00,0.0,1.0,0.7681263792675104,0.0
2019-03-25 18:00:00,0.0,1.0,0.8017301935712782,0.0
2019-03-25 19:00:00,0.0,1.0,0.8279860205708757,0.0
2019-03-25 20:00:00,0.0,1.0,0.8223981601976984,0.0
2019-03-25 22:00:00,0.0,1.0,0.8252310590394298,0.0
2019-03-25 23:00:00,0.0,1.0,0.83143421931184,0.0
2019-03-26 00:00:00,0.0,1.0,0.818494876819755,0.0
2019-03-26 01:00:00,0.0,1.0,0.9115568647643038,0.0
2019-03-26 02:00:00,0.0,1.0,0.9043755467918762,0.0
2019-03-26 03:00:00,0.0,1.0,0.9047241045241635,0.0
2019-03-26 04:00:00,0.0,1.0,0.904505556697162,0.0
2019-03-26 05:00:00,0.0,1.0,0.9050071013513813,0.0
2019-03-26 06:00:00,0.0,1.0,0.9050060233029911,0.0
2019-03-26 07:00:00,0.0,1.0,0.9235939256846823,0.0
2019-03-26 08:00:00,0.0,1.0,0.9607149663285103,0.0
2019-03-26 09:00:00,0.0,1.0,0.9541362764087072,0.0
2019-03-26 10:00:00,0.0,1.0,1.0,0.0
2019-03-26 11:00:00,0.0,1.0,1.0,0.0
2019-03-26 12:00:00,0.0,1.0,1.0,0.0
2019-03-26 13:00:00,0.0,1.0,0.9344518878817305,0.0
2019-03-26 14:00:00,0.0,1.0,0.9093947629310719,0.0
2019-03-26 15:00:00,0.0,1.0,0.9314316969371573,0.0
2019-03-26 16:00:00,0.0,1.0,1.0,0.0
2019-03-26 17:00:00,0.0,1.0,1.0,0.0
2019-03-26 18:00:00,0.0,1.0,1.0,0.0
2019-03-26 19:00:00,0.0,1.0,1.0,0.0
2019-03-26 20:00:00,0.0,1.0,1.0,0.0
2019-03-26 22:00:00,0.0,1.0,1.0,0.0
2019-03-26 23:00:00,0.0,1.0,1.0,0.0
2019-03-27 00:00:00,0.0,1.0,1.0,0.0
2019-03-27 01:00:00,0.0,1.0,1.0,0.0
2019-03-27 02:00:00,0.0,1.0,1.0,0.0
2019-03-27 03:00:00,0.0,1.0,1.0,0.0
2019-03-27 04:00:00,0.0,1.0,1.0,0.0
2019-03-27 05:00:00,0.0,1.0,1.0,0.0
2019-03-27 06:00:00,0.0,1.0,1.0,0.0
2019-03-27 07:00:00,0.0,1.0,1.0,0.0
2019-03-27 08:00:00,0.0,1.0,1.0,0.0
2019-03-27 09:00:00,0.0,1.0,1.0,0.0
2019-03-27 10:00:00,0.0,1.0,1.0,0.0
2019-03-27 11:00:00,0.0,1.0,0.9991673062459597,0.0
2019-03-27 12:00:00,0.0,1.0,0.9924560242018442,0.0
2019-03-27 13:00:00,0.0,1.0,0.9959770931039781,0.0
2019-03-27 14:00:00,0.0,1.0,1.0,0.0
2019-03-27 15:00:00,0.0,1.0,0.7976550319814995,0.0
2019-03-27 16:00:00,0.0,1.0,0.7680469308197998,0.0
2019-03-27 17:00:00,0.0,1.0,0.7603706827973115,0.0
2019-03-27 18:00:00,0.0,1.0,0.7625419311622129,0.0
2019-03-27 19:00:00,0.0,1.0,0.7718334387601082,0.0
2019-03-27 20:00:00,0.0,1.0,0.779995955639356,0.0
2019-03-27 22:00:00,0.0,1.0,0.7784589639917924,0.0
2019-03-27 23:00:00,0.0,1.0,0.7869218265895055,0.0
2019-03-28 00:00:00,0.0,1.0,0.7818392076567433,0.0
2019-03-28 01:00:00,0.0,1.0,0.7829596002924921,0.0
2019-03-28 02:00:00,0.0,1.0,0.7865720298042131,0.0
2019-03-28 03:00:00,0.0,1.0,0.7856152954406885,0.0
2019-03-28 04:00:00,0.0,1.0,0.7867171190544309,0.0
2019-03-28 05:00:00,0.0,1.0,0.7907395579030595,0.0
2019-03-28 06:00:00,0.0,1.0,0.794123398106665,0.0
2019-03-28 07:00:00,0.0,1.0,0.7951705036495322,0.0
2019-03-28 08:00:00,0.0,1.0,0.7955300609098428,0.0
2019-03-28 09:00:00,0.0,1.0,0.7481170344978965,0.0
2019-03-28 10:00:00,0.0,1.0,0.7294265857701046,0.0
2019-03-28 11:00:00,0.0,1.0,0.6853557833912238,0.0
2019-03-28 12:00:00,0.0,1.0,0.7111768824694868,0.0
2019-03-28 13:00:00,0.0,1.0,0.6835235809025523,0.0
2019-03-28 14:00:00,0.0,1.0,0.6849918054599712,0.0
2019-03-28 15:00:00,0.0,1.0,0.6873460015855121,0.0
2019-03-28 16:00:00,0.0,1.0,0.9251791911680015,0.0
2019-03-28 17:00:00,0.0,1.0,0.8973144942515286,0.0
2019-03-28 18:00:00,0.0,1.0,0.9122653572226296,0.0
2019-03-28 19:00:00,0.0,1.0,0.9116773148759879,0.0
2019-03-28 20:00:00,0.0,1.0,0.8995973012993284,0.0
2019-03-28 22:00:00,0.0,1.0,0.9008161536260496,0.0
2019-03-28 23:00:00,0.0,1.0,0.906650268743445,0.0
2019-03-29 00:00:00,0.0,1.0,0.9079540540820727,0.0
2019-03-29 01:00:00,0.0,1.0,0.9252515116413621,0.0
2019-03-29 02:00:00,0.0,1.0,0.9280494624785365,0.0
2019-03-29 03:00:00,0.0,1.0,0.9326631259208792,0.0
2019-03-29 04:00:00,0.0,1.0,0.9413735531208337,0.0
2019-03-29 05:00:00,0.0,1.0,0.953951976176608,0.0
2019-03-29 06:00:00,0.0,1.0,0.9427023282720024,0.0
2019-03-29 07:00:00,0.0,1.0,0.9538879832507533,0.0
2019-03-29 08:00:00,0.0,1.0,0.9399512580459928,0.0
2019-03-29 09:00:00,0.0,1.0,0.9471280599575569,0.0
2019-03-29 10:00:00,0.0,1.0,0.9695145656876265,0.0
2019-03-29 11:00:00,0.0,1.0,1.0,0.0
2019-03-29 12:00:00,0.0,1.0,1.0,0.0
2019-03-29 13:00:00,0.0,1.0,1.0,0.0
2019-03-29 14:00:00,0.0,1.0,0.9912298784864394,0.0
2019-03-29 15:00:00,0.0,1.0,0.973653273812971,0.0
2019-03-29 16:00:00,0.0,1.0,0.9750440254537316,0.0
2019-03-29 17:00:00,0.0,1.0,0.9779657136832854,0.0
2019-03-29 18:00:00,0.0,1.0,1.0,0.0
2019-03-29 19:00:00,0.0,1.0,1.0,0.0
2019-03-29 20:00:00,0.0,1.0,1.0,0.0
2019-03-31 22:00:00,0.0,1.0,0.996110777007994,0.0
2019-03-31 23:00:00,0.0,1.0,0.9978705110549726,0.0
2019-04-01 00:00:00,0.0,1.0,0.9979613584056682,0.0
2019-04-01 01:00:00,0.0,1.0,0.9984384057949811,0.0
2019-04-01 02:00:00,0.0,1.0,1.0,0.0
2019-04-01 03:00:00,0.0,1.0,1.0,0.0
2019-04-01 04:00:00,0.0,1.0,1.0,0.0
2019-04-01 05:00:00,0.0,1.0,1.0,0.0
2019-04-01 06:00:00,0.0,1.0,0.9919521373265275,0.0
2019-04-01 07:00:00,0.0,1.0,0.9946490275577509,0.0
2019-04-01 08:00:00,0.0,1.0,0.9916379105948616,0.0
2019-04-01 09:00:00,0.0,1.0,1.0,0.0
2019-04-01 10:00:00,0.0,1.0,1.0,0.0
2019-04-01 11:00:00,0.0,1.0,1.0,0.0
2019-04-01 12:00:00,0.0,1.0,1.0,0.0
2019-04-01 13:00:00,0.0,1.0,1.0,0.0
2019-04-01 14:00:00,0.0,1.0,1.0,0.0
2019-04-01 15:00:00,0.0,1.0,1.0,0.0
2019-04-01 16:00:00,0.0,1.0,1.0,0.0
2019-04-01 17:00:00,0.0,1.0,1.0,0.0
2019-04-01 18:00:00,0.0,1.0,1.0,0.0
2019-04-01 19:00:00,0.0,1.0,1.0,0.0
2019-04-01 20:00:00,0.0,1.0,1.0,0.0
2019-04-01 22:00:00,0.0,1.0,1.0,0.0
2019-04-01 23:00:00,0.0,1.0,1.0,0.0
2019-04-02 00:00:00,0.0,1.0,1.0,0.0
2019-04-02 01:00:00,0.0,1.0,1.0,0.0
2019-04-02 02:00:00,0.0,1.0,1.0,0.0
2019-04-02 03:00:00,0.0,1.0,1.0,0.0
2019-04-02 04:00:00,0.0,1.0,1.0,0.0
2019-04-02 05:00:00,0.0,1.0,1.0,0.0
2019-04-02 06:00:00,0.0,1.0,1.0,0.0
2019-04-02 07:00:00,0.0,1.0,1.0,0.0
2019-04-02 08:00:00,0.0,1.0,1.0,0.0
2019-04-02 09:00:00,0.0,1.0,1.0,0.0
2019-04-02 10:00:00,0.0,1.0,1.0,0.0
2019-04-02 11:00:00,0.0,1.0,1.0,0.0
2019-04-02 12:00:00,0.0,1.0,1.0,0.0
2019-04-02 13:00:00,0.0,1.0,1.0,0.0
2019-04-02 14:00:00,0.0,1.0,1.0,0.0
2019-04-02 15:00:00,0.0,1.0,1.0,0.0
2019-04-02 16:00:00,0.0,1.0,1.0,0.0
2019-04-02 17:00:00,0.0,1.0,1.0,0.0
2019-04-02 18:00:00,0.0,1.0,1.0,0.0
2019-04-02 19:00:00,0.0,1.0,1.0,0.0
2019-04-02 20:00:00,0.0,1.0,1.0,0.0
2019-04-02 22:00:00,0.0,1.0,1.0,0.0
2019-04-02 23:00:00,0.0,1.0,1.0,0.0
2019-04-03 00:00:00,0.0,1.0,1.0,0.0
2019-04-03 01:00:00,0.0,1.0,1.0,0.0
2019-04-03 02:00:00,0.0,1.0,1.0,0.0
2019-04-03 03:00:00,0.0,1.0,1.0,0.0
2019-04-03 04:00:00,0.0,1.0,1.0,0.0
2019-04-03 05:00:00,0.0,1.0,1.0,0.0
2019-04-03 06:00:00,0.0,1.0,1.0,0.0
2019-04-03 07:00:00,0.0,1.0,1.0,0.0
2019-04-03 08:00:00,0.0,1.0,1.0,0.0
2019-04-03 09:00:00,0.0,1.0,1.0,0.0
2019-04-03 10:00:00,0.0,1.0,1.0,0.0
2019-04-03 11:00:00,0.0,1.0,1.0,0.0
2019-04-03 12:00:00,0.0,1.0,1.0,0.0
2019-04-03 13:00:00,0.0,1.0,1.0,0.0
2019-04-03 14:00:00,0.0,1.0,1.0,0.0
2019-04-03 15:00:00,0.0,1.0,1.0,0.0
2019-04-03 16:00:00,0.0,1.0,1.0,0.0
2019-04-03 17:00:00,0.0,1.0,1.0,0.0
2019-04-03 18:00:00,0.0,1.0,1.0,0.0
2019-04-03 19:00:00,0.0,1.0,1.0,0.0
2019-04-03 20:00:00,0.0,1.0,1.0,0.0
2019-04-03 22:00:00,0.0,1.0,1.0,0.0
2019-04-03 23:00:00,0.0,1.0,1.0,0.0
2019-04-04 00:00:00,0.0,1.0,1.0,0.0
2019-04-04 01:00:00,0.0,1.0,1.0,0.0
2019-04-04 02:00:00,0.0,1.0,1.0,0.0
2019-04-04 03:00:00,0.0,1.0,1.0,0.0
2019-04-04 04:00:00,0.0,1.0,1.0,0.0
2019-04-04 05:00:00,0.0,1.0,1.0,0.0
2019-04-04 06:00:00,0.0,1.0,1.0,0.0
2019-04-04 07:00:00,0.0,1.0,1.0,0.0
2019-04-04 08:00:00,0.0,1.0,1.0,0.0
2019-04-04 09:00:00,0.0,1.0,1.0,0.0
2019-04-04 10:00:00,0.0,1.0,1.0,0.0
2019-04-04 11:00:00,0.0,1.0,1.0,0.0
2019-04-04 12:00:00,0.0,1.0,1.0,0.0
2019-04-04 13:00:00,0.0,1.0,1.0,0.0
2019-04-04 14:00:00,0.0,1.0,1.0,0.0
2019-04-04 15:00:00,0.0,1.0,1.0,0.0
2019-04-04 16:00:00,0.0,1.0,1.0,0.0
2019-04-04 17:00:00,0.0,1.0,1.0,0.0
2019-04-04 18:00:00,0.0,1.0,1.0,0.0
2019-04-04 19:00:00,0.0,1.0,1.0,0.0
2019-04-04 20:00:00,0.0,1.0,1.0,0.0
2019-04-04 22:00:00,0.0,1.0,1.0,0.0
2019-04-04 23:00:00,0.0,1.0,1.0,0.0
2019-04-05 00:00:00,0.0,1.0,0.9954952300029063,0.0
2019-04-05 01:00:00,0.0,1.0,0.995392318676059,0.0
2019-04-05 02:00:00,0.0,1.0,0.9982625545486766,0.0
2019-04-05 03:00:00,0.0,1.0,0.9884538805115386,0.0
2019-04-05 04:00:00,0.0,1.0,0.9943214804494034,0.0
2019-04-05 05:00:00,0.0,1.0,0.9935075007197369,0.0
2019-04-05 06:00:00,0.0,1.0,0.9909197080256819,0.0
2019-04-05 07:00:00,0.0,1.0,0.991887034786134,0.0
2019-04-05 08:00:00,0.0,1.0,0.9894159585618612,0.0
2019-04-05 09:00:00,0.0,1.0,0.996748610697121,0.0
2019-04-05 10:00:00,0.0,1.0,0.996391661160617,0.0
2019-04-05 11:00:00,0.0,1.0,1.0,0.0
2019-04-05 12:00:00,0.0,1.0,0.9849971910897624,0.0
2019-04-05 13:00:00,0.0,1.0,0.9084578780341487,0.0
2019-04-05 14:00:00,0.0,1.0,0.9251544493288627,0.0
2019-04-05 15:00:00,0.0,1.0,0.9288349229055687,0.0
2019-04-05 16:00:00,0.0,1.0,1.0,0.0
2019-04-05 17:00:00,0.0,1.0,0.9206967114930805,0.0
2019-04-05 18:00:00,0.0,1.0,0.9169420197003719,0.0
2019-04-05 19:00:00,0.0,1.0,1.0,0.0
2019-04-05 20:00:00,0.0,1.0,1.0,0.0
2019-04-07 22:00:00,0.0,1.0,1.0,0.0
2019-04-07 23:00:00,0.0,1.0,1.0,0.0
2019-04-08 00:00:00,0.0,1.0,1.0,0.0
2019-04-08 01:00:00,0.0,1.0,1.0,0.0
2019-04-08 02:00:00,0.0,1.0,1.0,0.0
2019-04-08 03:00:00,0.0,1.0,1.0,0.0
2019-04-08 04:00:00,0.0,1.0,1.0,0.0
2019-04-08 05:00:00,0.0,1.0,1.0,0.0
2019-04-08 06:00:00,0.0,1.0,1.0,0.0
2019-04-08 07:00:00,0.0,1.0,1.0,0.0
2019-04-08 08:00:00,0.0,1.0,1.0,0.0
2019-04-08 09:00:00,0.0,1.0,1.0,0.0
2019-04-08 10:00:00,0.0,1.0,1.0,0.0
2019-04-08 11:00:00,0.0,1.0,1.0,0.0
2019-04-08 12:00:00,0.0,1.0,1.0,0.0
2019-04-08 13:00:00,0.0,1.0,0.971953538416552,0.0
2019-04-08 14:00:00,0.0,1.0,1.0,0.0
2019-04-08 15:00:00,0.0,1.0,1.0,0.0
2019-04-08 16:00:00,0.0,1.0,1.0,0.0
2019-04-08 17:00:00,0.0,1.0,1.0,0.0
2019-04-08 18:00:00,0.0,1.0,1.0,0.0
2019-04-08 19:00:00,0.0,1.0,1.0,0.0
2019-04-08 20:00:00,0.0,1.0,1.0,0.0
2019-04-08 22:00:00,0.0,1.0,1.0,0.0
2019-04-08 23:00:00,0.0,1.0,1.0,0.0
2019-04-09 00:00:00,0.0,1.0,1.0,0.0
2019-04-09 01:00:00,0.0,1.0,1.0,0.0
2019-04-09 02:00:00,0.0,1.0,1.0,0.0
2019-04-09 03:00:00,0.0,1.0,1.0,0.0
2019-04-09 04:00:00,0.0,1.0,1.0,0.0
2019-04-09 05:00:00,0.0,1.0,1.0,0.0
2019-04-09 06:00:00,0.0,1.0,0.9912018039690976,0.0
2019-04-09 07:00:00,0.0,1.0,0.9797456642861658,0.0
2019-04-09 08:00:00,0.0,1.0,0.9855208632551595,0.0
2019-04-09 09:00:00,0.0,1.0,0.9875780626694172,0.0
2019-04-09 10:00:00,0.0,1.0,0.9778781139985029,0.0
2019-04-09 11:00:00,0.0,1.0,0.9547506399752773,0.0
2019-04-09 12:00:00,0.0,1.0,0.9358593798053829,0.0
2019-04-09 13:00:00,0.0,1.0,0.9178507965483558,0.0
2019-04-09 14:00:00,0.0,1.0,1.0,0.0
2019-04-09 15:00:00,0.0,1.0,1.0,0.0
2019-04-09 16:00:00,0.0,1.0,1.0,0.0
2019-04-09 17:00:00,0.0,1.0,1.0,0.0
2019-04-09 18:00:00,0.0,1.0,1.0,0.0
2019-04-09 19:00:00,0.0,1.0,1.0,0.0
2019-04-09 20:00:00,0.0,1.0,1.0,0.0
2019-04-09 22:00:00,0.0,1.0,1.0,0.0
2019-04-09 23:00:00,0.0,1.0,1.0,0.0
2019-04-10 00:00:00,0.0,1.0,1.0,0.0
2019-04-10 01:00:00,0.0,1.0,1.0,0.0
2019-04-10 02:00:00,0.0,1.0,1.0,0.0
2019-04-10 03:00:00,0.0,1.0,1.0,0.0
2019-04-10 04:00:00,0.0,1.0,1.0,0.0
2019-04-10 05:00:00,0.0,1.0,1.0,0.0
2019-04-10 06:00:00,0.0,1.0,1.0,0.0
2019-04-10 07:00:00,0.0,1.0,1.0,0.0
2019-04-10 08:00:00,0.0,1.0,1.0,0.0
2019-04-10 09:00:00,0.0,1.0,1.0,0.0
2019-04-10 10:00:00,0.0,1.0,1.0,0.0
2019-04-10 11:00:00,0.0,1.0,1.0,0.0
2019-04-10 12:00:00,0.0,1.0,1.0,0.0
2019-04-10 13:00:00,0.0,1.0,1.0,0.0
2019-04-10 14:00:00,0.0,1.0,1.0,0.0
2019-04-10 15:00:00,0.0,1.0,1.0,0.0
2019-04-10 16:00:00,0.0,1.0,1.0,0.0
2019-04-10 17:00:00,0.0,1.0,1.0,0.0
2019-04-10 18:00:00,0.0,1.0,1.0,0.0
2019-04-10 19:00:00,0.0,1.0,1.0,0.0
2019-04-10 20:00:00,0.0,1.0,1.0,0.0
2019-04-10 22:00:00,0.0,1.0,1.0,0.0
2019-04-10 23:00:00,0.0,1.0,1.0,0.0
2019-04-11 00:00:00,0.0,1.0,1.0,0.0
2019-04-11 01:00:00,0.0,1.0,1.0,0.0
2019-04-11 02:00:00,0.0,1.0,1.0,0.0
2019-04-11 03:00:00,0.0,1.0,1.0,0.0
2019-04-11 04:00:00,0.0,1.0,1.0,0.0
2019-04-11 05:00:00,0.0,1.0,1.0,0.0
2019-04-11 06:00:00,0.0,1.0,1.0,0.0
2019-04-11 07:00:00,0.0,1.0,1.0,0.0
2019-04-11 08:00:00,0.0,1.0,1.0,0.0
2019-04-11 09:00:00,0.0,1.0,1.0,0.0
2019-04-11 10:00:00,0.0,1.0,1.0,0.0
2019-04-11 11:00:00,0.0,1.0,1.0,0.0
2019-04-11 12:00:00,0.0,1.0,1.0,0.0
2019-04-11 13:00:00,0.0,1.0,1.0,0.0
2019-04-11 14:00:00,0.0,1.0,1.0,0.0
2019-04-11 15:00:00,0.0,1.0,1.0,0.0
2019-04-11 16:00:00,0.0,1.0,1.0,0.0
2019-04-11 17:00:00,0.0,1.0,1.0,0.0
2019-04-11 18:00:00,0.0,1.0,1.0,0.0
2019-04-11 19:00:00,0.0,1.0,1.0,0.0
2019-04-11 20:00:00,0.0,1.0,1.0,0.0
2019-04-11 22:00:00,0.0,1.0,1.0,0.0
2019-04-11 23:00:00,0.0,1.0,1.0,0.0
2019-04-12 00:00:00,0.0,1.0,1.0,0.0
2019-04-12 01:00:00,0.0,1.0,1.0,0.0
2019-04-12 02:00:00,0.0,1.0,1.0,0.0
2019-04-12 03:00:00,0.0,1.0,1.0,0.0
2019-04-12 04:00:00,0.0,1.0,1.0,0.0
2019-04-12 05:00:00,0.0,1.0,1.0,0.0
2019-04-12 06:00:00,0.0,1.0,1.0,0.0
2019-04-12 07:00:00,0.0,1.0,1.0,0.0
2019-04-12 08:00:00,0.0,1.0,0.946632705835507,0.0
2019-04-12 09:00:00,0.0,1.0,0.9511815128903521,0.0
2019-04-12 10:00:00,0.0,1.0,0.9469239868511192,0.0
2019-04-12 11:00:00,0.0,1.0,0.9347999741295493,0.0
2019-04-12 12:00:00,0.0,1.0,0.9252516989105457,0.0
2019-04-12 13:00:00,0.0,1.0,0.775199336629827,0.0
2019-04-12 14:00:00,0.0,1.0,0.7720752456748996,0.0
2019-04-12 15:00:00,0.0,1.0,0.785328581444691,0.0
2019-04-12 16:00:00,0.0,1.0,0.8518264877391944,0.0
2019-04-12 17:00:00,0.0,1.0,0.8528112201000639,0.0
2019-04-12 18:00:00,0.0,1.0,0.782258192984187,0.0
2019-04-12 19:00:00,0.0,1.0,0.7819810095056875,0.0
2019-04-12 20:00:00,0.0,1.0,0.7825415605718474,0.0
2019-04-14 22:00:00,0.0,1.0,0.7588824077241191,0.0
2019-04-14 23:00:00,0.0,1.0,0.7559345602268909,0.0
2019-04-15 00:00:00,0.0,1.0,0.75012129181733,0.0
2019-04-15 01:00:00,0.0,1.0,0.745690417953232,0.0
2019-04-15 02:00:00,0.0,1.0,0.7418788015834428,0.0
2019-04-15 03:00:00,0.0,1.0,0.7415305629141797,0.0
2019-04-15 04:00:00,0.0,1.0,0.74193353720567,0.0
2019-04-15 05:00:00,0.0,1.0,0.7421730052572156,0.0
2019-04-15 06:00:00,0.0,1.0,0.7411962682850569,0.0
2019-04-15 07:00:00,0.0,1.0,0.7408405619034651,0.0
2019-04-15 08:00:00,0.0,1.0,0.738679951244384,0.0
2019-04-15 09:00:00,0.0,1.0,0.8737106585035879,0.0
2019-04-15 10:00:00,0.0,1.0,0.8781694652889128,0.0
2019-04-15 11:00:00,0.0,1.0,0.9027110786755446,0.0
2019-04-15 12:00:00,0.0,1.0,0.8947217927905682,0.0
2019-04-15 13:00:00,0.0,1.0,0.8704658926136475,0.0
2019-04-15 14:00:00,0.0,1.0,1.0,0.0
2019-04-15 15:00:00,0.0,1.0,1.0,0.0
